doctor_id,name,specialization,years_experience,department,availability_status
42012,Dr. Mehta,Psychiatry,10,OPD,Unavailable
42013,Dr. Joshi,Neurology,34,Surgery,Unavailable
42014,Dr. Reddy,Pediatrics,28,Emergency,Unavailable
42015,Dr. Mehta,Radiology,11,Surgery,Available
42016,Dr. Mehta,Psychiatry,33,Emergency,Unavailable
42017,Dr. Joshi,Dermatology,21,General,Available
42018,Dr. Patel,Radiology,7,General,Available
42019,Dr. Joshi,Cardiology,7,Surgery,Unavailable
42020,Dr. Iyer,Pediatrics,8,OPD,Available
42021,Dr. Singh,Radiology,26,Surgery,Available
42022,Dr. Patel,Dermatology,31,OPD,Available
42023,Dr. Singh,Orthopedics,1,General,Available
42024,Dr. Reddy,Orthopedics,13,OPD,Available
42025,Dr. Sharma,Cardiology,38,Surgery,Available
42026,Dr. Iyer,Pediatrics,15,Surgery,Unavailable
42027,Dr. Khan,Cardiology,30,OPD,Unavailable
42028,Dr. Patel,Pediatrics,31,General,Unavailable
42029,Dr. Joshi,Cardiology,3,Surgery,Unavailable
42030,Dr. Joshi,Cardiology,16,Surgery,Available
42031,Dr. Khan,Radiology,27,General,Unavailable
42032,Dr. Singh,Orthopedics,20,Emergency,Unavailable
42033,Dr. Khan,Neurology,38,General,Unavailable
42034,Dr. Das,Psychiatry,39,Surgery,Available
42035,Dr. Sharma,Neurology,7,Emergency,Available
42036,Dr. Iyer,Radiology,13,Emergency,Unavailable
42037,Dr. Khan,Pediatrics,12,General,Available
42038,Dr. Singh,Psychiatry,37,General,Unavailable
42039,Dr. Gupta,Neurology,38,Surgery,Available
42040,Dr. Joshi,Dermatology,10,OPD,Unavailable
42041,Dr. Sharma,Orthopedics,38,Surgery,Available
42042,Dr. Sharma,Neurology,6,Surgery,Available
42043,Dr. Singh,Neurology,12,General,Unavailable
42044,Dr. Reddy,Neurology,33,General,Available
42045,Dr. Gupta,Psychiatry,23,Emergency,Available
42046,Dr. Mehta,Radiology,13,Surgery,Available
42047,Dr. Patel,Neurology,28,Surgery,Available
42048,Dr. Sharma,Dermatology,15,Emergency,Available
42049,Dr. Singh,Psychiatry,2,Emergency,Unavailable
42050,Dr. Singh,Dermatology,2,General,Available
42051,Dr. Joshi,Orthopedics,35,Surgery,Unavailable
42052,Dr. Gupta,Neurology,20,Emergency,Available
42053,Dr. Mehta,Psychiatry,30,Emergency,Unavailable
42054,Dr. Gupta,Cardiology,13,General,Unavailable
42055,Dr. Khan,Dermatology,3,OPD,Available
42056,Dr. Iyer,Orthopedics,39,Emergency,Available
42057,Dr. Gupta,Orthopedics,5,General,Available
42058,Dr. Das,Psychiatry,13,General,Unavailable
42059,Dr. Joshi,Psychiatry,22,OPD,Unavailable
42060,Dr. Reddy,Radiology,21,Emergency,Unavailable
42061,Dr. Singh,Pediatrics,2,Emergency,Available
42062,Dr. Iyer,Radiology,4,General,Unavailable
42063,Dr. Joshi,Dermatology,3,Surgery,Unavailable
42064,Dr. Patel,Cardiology,27,Surgery,Available
42065,Dr. Patel,Radiology,38,Emergency,Unavailable
42066,Dr. Joshi,Cardiology,13,General,Available
42067,Dr. Iyer,Psychiatry,18,General,Available
42068,Dr. Sharma,Pediatrics,24,Surgery,Unavailable
42069,Dr. Mehta,Cardiology,15,OPD,Available
42070,Dr. Sharma,Dermatology,39,General,Unavailable
42071,Dr. Khan,Cardiology,16,OPD,Unavailable
42072,Dr. Gupta,Radiology,24,OPD,Available
42073,Dr. Singh,Psychiatry,0,Emergency,Unavailable
42074,Dr. Reddy,Pediatrics,29,OPD,Available
42075,Dr. Joshi,Radiology,29,General,Available
42076,Dr. Khan,Radiology,19,Emergency,Available
42077,Dr. Das,Cardiology,29,General,Available
42078,Dr. Sharma,Pediatrics,29,Emergency,Unavailable
42079,Dr. Khan,Cardiology,5,Emergency,Unavailable
42080,Dr. Khan,Psychiatry,4,General,Available
42081,Dr. Gupta,Cardiology,20,OPD,Unavailable
42082,Dr. Khan,Radiology,33,General,Unavailable
42083,Dr. Das,Orthopedics,3,Surgery,Unavailable
42084,Dr. Mehta,Neurology,25,Emergency,Available
42085,Dr. Iyer,Neurology,29,OPD,Unavailable
42086,Dr. Das,Pediatrics,10,General,Available
42087,Dr. Patel,Dermatology,5,Emergency,Available
42088,Dr. Mehta,Psychiatry,32,,Available
42089,Dr. Sharma,Pediatrics,8,Surgery,Available
42090,Dr. Das,Psychiatry,19,Emergency,Unavailable
42091,Dr. Joshi,Cardiology,30,General,Unavailable
42092,Dr. Sharma,Cardiology,6,OPD,Available
42093,Dr. Das,Cardiology,14,General,Unavailable
42094,Dr. Sharma,Psychiatry,2,Emergency,Unavailable
42095,Dr. Joshi,Cardiology,15,General,Unavailable
42096,Dr. Patel,Pediatrics,39,OPD,Available
42097,Dr. Khan,Pediatrics,18,General,Available
42098,Dr. Reddy,Orthopedics,17,General,Unavailable
42099,Dr. Mehta,Cardiology,11,Surgery,Available
42100,Dr. Joshi,Radiology,36,OPD,Available
42101,Dr. Gupta,Psychiatry,25,Surgery,Unavailable
42102,Dr. Reddy,Cardiology,31,OPD,Unavailable
42103,Dr. Joshi,Cardiology,2,Emergency,Unavailable
42104,Dr. Patel,Dermatology,21,Emergency,Available
42105,Dr. Singh,Dermatology,10,Surgery,Unavailable
42106,Dr. Sharma,Orthopedics,16,General,Available
42107,Dr. Das,Pediatrics,2,,Available
42108,Dr. Singh,Neurology,0,OPD,Unavailable
42109,Dr. Mehta,Radiology,36,OPD,Available
42110,Dr. Sharma,Cardiology,18,Emergency,Available
42111,Dr. Khan,Cardiology,29,Surgery,Unavailable
42112,Dr. Gupta,Psychiatry,31,OPD,Unavailable
42113,Dr. Sharma,Neurology,19,Surgery,Available
42114,Dr. Patel,Neurology,13,Surgery,Unavailable
42115,Dr. Patel,Dermatology,30,OPD,Available
42116,Dr. Das,Cardiology,4,OPD,Unavailable
42117,Dr. Reddy,Pediatrics,26,,Unavailable
42118,Dr. Khan,Radiology,34,General,Unavailable
42119,Dr. Patel,Radiology,38,OPD,Available
42120,Dr. Reddy,Psychiatry,19,OPD,Available
42121,Dr. Reddy,Cardiology,22,OPD,Available
42122,Dr. Singh,Psychiatry,34,Emergency,Unavailable
42123,Dr. Khan,Dermatology,11,General,Available
42124,Dr. Das,Neurology,15,General,Unavailable
42125,Dr. Iyer,Psychiatry,32,Surgery,Available
42126,Dr. Gupta,Cardiology,12,Surgery,Available
42127,Dr. Khan,Neurology,6,Surgery,Available
42128,Dr. Singh,Cardiology,37,OPD,Available
42129,Dr. Joshi,Neurology,31,Surgery,Available
42130,Dr. Gupta,Pediatrics,30,Emergency,Unavailable
42131,Dr. Khan,Neurology,9,Surgery,Unavailable
42132,Dr. Mehta,Neurology,7,Surgery,Available
42133,Dr. Reddy,Pediatrics,17,Emergency,Available
42134,Dr. Mehta,Radiology,30,Surgery,Unavailable
42135,Dr. Patel,Psychiatry,5,Surgery,Available
42136,Dr. Joshi,Pediatrics,14,General,Available
42137,Dr. Joshi,Psychiatry,14,Surgery,Available
42138,Dr. Joshi,Radiology,7,OPD,Unavailable
42139,Dr. Singh,Pediatrics,36,OPD,Available
42140,Dr. Reddy,Dermatology,28,Emergency,Unavailable
42141,Dr. Khan,Neurology,17,OPD,Available
42142,Dr. Singh,Psychiatry,25,Surgery,Available
42143,Dr. Joshi,Pediatrics,0,Surgery,Unavailable
42144,Dr. Patel,Cardiology,8,Emergency,Unavailable
42145,Dr. Singh,Dermatology,1,General,Unavailable
42146,Dr. Singh,Dermatology,33,Emergency,Available
42147,Dr. Gupta,Orthopedics,29,General,Unavailable
42148,Dr. Singh,Dermatology,37,Surgery,Available
42149,Dr. Mehta,Cardiology,0,General,Available
42150,Dr. Singh,Dermatology,0,General,Unavailable
42151,Dr. Patel,Pediatrics,23,Surgery,Unavailable
42152,Dr. Singh,Dermatology,34,General,Available
42153,Dr. Gupta,Neurology,6,General,Available
42154,Dr. Das,Dermatology,21,Surgery,Unavailable
42155,Dr. Khan,Neurology,31,Emergency,Unavailable
42156,Dr. Patel,Psychiatry,35,Surgery,Unavailable
42157,Dr. Reddy,Orthopedics,16,OPD,Available
42158,Dr. Singh,Neurology,36,OPD,Available
42159,Dr. Joshi,Neurology,32,OPD,Unavailable
42160,Dr. Sharma,Cardiology,6,Surgery,Available
42161,Dr. Khan,Cardiology,14,General,Available
42162,Dr. Das,Neurology,18,OPD,Unavailable
42163,Dr. Gupta,Psychiatry,31,General,Available
42164,Dr. Sharma,Dermatology,30,Surgery,Available
42165,Dr. Sharma,Cardiology,1,Emergency,Unavailable
42166,Dr. Joshi,Neurology,31,OPD,Available
42167,Dr. Khan,Orthopedics,6,General,Available
42168,Dr. Gupta,Dermatology,35,OPD,Available
42169,Dr. Singh,Psychiatry,36,Surgery,Unavailable
42170,Dr. Patel,Orthopedics,31,,Unavailable
42171,Dr. Gupta,Dermatology,13,Emergency,Unavailable
42172,Dr. Iyer,Cardiology,4,OPD,Unavailable
42173,Dr. Gupta,Dermatology,36,Surgery,Unavailable
42174,Dr. Sharma,Cardiology,31,OPD,Unavailable
42175,Dr. Iyer,Psychiatry,26,OPD,Unavailable
42176,Dr. Das,Pediatrics,5,Surgery,Available
42177,Dr. Reddy,Neurology,12,Emergency,Available
42178,Dr. Das,Pediatrics,31,OPD,Unavailable
42179,Dr. Reddy,Cardiology,38,General,Available
42180,Dr. Singh,Orthopedics,32,General,Available
42181,Dr. Reddy,Orthopedics,7,OPD,Unavailable
42182,Dr. Khan,Neurology,32,General,Available
42183,Dr. Joshi,Psychiatry,31,Surgery,Unavailable
42184,Dr. Singh,Neurology,1,General,Available
42185,Dr. Sharma,Psychiatry,32,OPD,Unavailable
42186,Dr. Khan,Pediatrics,1,OPD,Unavailable
42187,Dr. Singh,Psychiatry,25,Emergency,Available
42188,Dr. Das,Neurology,34,Emergency,Unavailable
42189,Dr. Gupta,Pediatrics,27,Emergency,Unavailable
42190,Dr. Sharma,Radiology,15,Surgery,Unavailable
42191,Dr. Mehta,Psychiatry,34,General,Unavailable
42192,Dr. Sharma,Psychiatry,0,Surgery,Unavailable
42193,Dr. Singh,Radiology,33,General,Available
42194,Dr. Singh,Orthopedics,16,OPD,Available
42195,Dr. Joshi,Neurology,19,Surgery,Available
42196,Dr. Khan,Psychiatry,38,General,Unavailable
42197,Dr. Singh,Orthopedics,28,Emergency,Available
42198,Dr. Joshi,Psychiatry,19,OPD,Available
42199,Dr. Sharma,Psychiatry,22,OPD,Unavailable
42200,Dr. Sharma,Psychiatry,25,General,Available
42201,Dr. Khan,Radiology,16,OPD,Available
42202,Dr. Singh,Radiology,39,General,Unavailable
42203,Dr. Gupta,Cardiology,26,OPD,Unavailable
42204,Dr. Patel,Pediatrics,16,Surgery,Available
42205,Dr. Das,Neurology,9,General,Available
42206,Dr. Singh,Orthopedics,39,Surgery,Unavailable
42207,Dr. Patel,Cardiology,13,OPD,Available
42208,Dr. Khan,Radiology,19,OPD,Available
42209,Dr. Singh,Cardiology,30,General,Unavailable
42210,Dr. Joshi,Dermatology,26,Emergency,Unavailable
42211,Dr. Sharma,Dermatology,7,Emergency,Unavailable
42212,Dr. Mehta,Neurology,32,General,Available
42213,Dr. Reddy,Radiology,24,General,Available
42214,Dr. Gupta,Dermatology,34,OPD,Available
42215,Dr. Joshi,Radiology,15,General,Available
42216,Dr. Joshi,Pediatrics,37,Surgery,Unavailable
42217,Dr. Khan,Radiology,16,Emergency,Unavailable
42218,Dr. Sharma,Cardiology,2,Surgery,Unavailable
42219,Dr. Singh,Pediatrics,22,General,Unavailable
42220,Dr. Sharma,Dermatology,5,Surgery,Unavailable
42221,Dr. Singh,Orthopedics,36,General,Available
42222,Dr. Joshi,Pediatrics,28,Emergency,Unavailable
42223,Dr. Khan,Orthopedics,16,OPD,Unavailable
42224,Dr. Singh,Cardiology,1,General,Unavailable
42225,Dr. Singh,Dermatology,16,Surgery,Unavailable
42226,Dr. Iyer,Pediatrics,7,OPD,Unavailable
42227,Dr. Singh,Dermatology,18,General,Unavailable
42228,Dr. Patel,Pediatrics,14,,Available
42229,Dr. Mehta,Neurology,15,General,Available
42230,Dr. Mehta,Orthopedics,24,Surgery,Available
42231,Dr. Iyer,Orthopedics,4,General,Available
42232,Dr. Sharma,Dermatology,1,Surgery,Unavailable
42233,Dr. Khan,Cardiology,27,OPD,Available
42234,Dr. Gupta,Radiology,30,OPD,Unavailable
42235,Dr. Singh,Orthopedics,15,Surgery,Unavailable
42236,Dr. Reddy,Neurology,11,Surgery,Available
42237,Dr. Sharma,Orthopedics,18,General,Unavailable
42238,Dr. Sharma,Psychiatry,31,Emergency,Available
42239,Dr. Singh,Neurology,11,General,Unavailable
42240,Dr. Sharma,Neurology,12,,Available
42241,Dr. Gupta,Dermatology,23,OPD,Unavailable
42242,Dr. Patel,Orthopedics,39,OPD,Available
42243,Dr. Patel,Orthopedics,21,,Unavailable
42244,Dr. Khan,Pediatrics,9,Surgery,Unavailable
42245,Dr. Singh,Radiology,2,OPD,Available
42246,Dr. Sharma,Cardiology,11,OPD,Unavailable
42247,Dr. Khan,Pediatrics,6,General,Available
42248,Dr. Iyer,Neurology,14,General,Unavailable
42249,Dr. Khan,Psychiatry,36,Emergency,Available
42250,Dr. Das,Psychiatry,15,OPD,Available
42251,Dr. Singh,Neurology,39,Emergency,Available
42252,Dr. Iyer,Neurology,32,OPD,Unavailable
42253,Dr. Patel,Pediatrics,32,OPD,Unavailable
42254,Dr. Joshi,Pediatrics,9,Emergency,Unavailable
42255,Dr. Singh,Orthopedics,2,,Unavailable
42256,Dr. Joshi,Cardiology,5,Emergency,Unavailable
42257,Dr. Patel,Psychiatry,30,OPD,Unavailable
42258,Dr. Sharma,Psychiatry,2,General,Unavailable
42259,Dr. Das,Pediatrics,2,Surgery,Available
42260,Dr. Joshi,Radiology,36,OPD,Unavailable
42261,Dr. Gupta,Psychiatry,15,OPD,Available
42262,Dr. Singh,Radiology,31,General,Available
42263,Dr. Patel,Radiology,2,General,Unavailable
42264,Dr. Das,Cardiology,31,General,Available
42265,Dr. Iyer,Pediatrics,11,OPD,Unavailable
42266,Dr. Reddy,Neurology,32,General,Unavailable
42267,Dr. Patel,Neurology,2,OPD,Unavailable
42268,Dr. Mehta,Radiology,5,Emergency,Unavailable
42269,Dr. Gupta,Dermatology,34,OPD,Available
42270,Dr. Patel,Cardiology,15,General,Unavailable
42271,Dr. Das,Pediatrics,11,General,Available
42272,Dr. Gupta,Radiology,2,Surgery,Unavailable
42273,Dr. Sharma,Dermatology,35,Surgery,Available
42274,Dr. Gupta,Psychiatry,16,Emergency,Unavailable
42275,Dr. Singh,Psychiatry,26,Surgery,Available
42276,Dr. Das,Pediatrics,26,General,Available
42277,Dr. Reddy,Cardiology,9,General,Unavailable
42278,Dr. Khan,Neurology,7,OPD,Available
42279,Dr. Patel,Orthopedics,38,Surgery,Available
42280,Dr. Sharma,Dermatology,38,General,Unavailable
42281,Dr. Gupta,Neurology,0,General,Unavailable
42282,Dr. Patel,Neurology,8,OPD,Available
42283,Dr. Sharma,Orthopedics,31,General,Unavailable
42284,Dr. Singh,Dermatology,24,,Unavailable
42285,Dr. Patel,Psychiatry,6,Surgery,Available
42286,Dr. Das,Neurology,7,Surgery,Unavailable
42287,Dr. Reddy,Radiology,10,OPD,Available
42288,Dr. Das,Cardiology,28,General,Unavailable
42289,Dr. Mehta,Neurology,16,OPD,Unavailable
42290,Dr. Mehta,Orthopedics,5,Surgery,Unavailable
42291,Dr. Gupta,Radiology,33,Emergency,Available
42292,Dr. Khan,Dermatology,34,Emergency,Available
42293,Dr. Gupta,Orthopedics,1,Surgery,Unavailable
42294,Dr. Das,Dermatology,3,Emergency,Unavailable
42295,Dr. Sharma,Neurology,10,OPD,Available
42296,Dr. Sharma,Dermatology,11,Surgery,Available
42297,Dr. Iyer,Neurology,26,Surgery,Unavailable
42298,Dr. Sharma,Pediatrics,35,General,Unavailable
42299,Dr. Mehta,Orthopedics,31,Surgery,Available
42300,Dr. Patel,Neurology,35,OPD,Available
42301,Dr. Khan,Pediatrics,13,Surgery,Available
42302,Dr. Patel,Pediatrics,3,General,Unavailable
42303,Dr. Joshi,Radiology,29,General,Available
42304,Dr. Iyer,Radiology,23,Emergency,Unavailable
42305,Dr. Das,Psychiatry,9,Emergency,Unavailable
42306,Dr. Das,Cardiology,19,OPD,Unavailable
42307,Dr. Sharma,Neurology,34,OPD,Available
42308,Dr. Singh,Neurology,20,Emergency,Unavailable
42309,Dr. Reddy,Orthopedics,32,OPD,Unavailable
42310,Dr. Gupta,Neurology,23,OPD,Available
42311,Dr. Gupta,Dermatology,3,Emergency,Unavailable
42312,Dr. Das,Pediatrics,9,,Unavailable
42313,Dr. Mehta,Cardiology,32,Surgery,Unavailable
42314,Dr. Reddy,Psychiatry,1,General,Available
42315,Dr. Singh,Neurology,10,Surgery,Available
42316,Dr. Joshi,Cardiology,10,OPD,Unavailable
42317,Dr. Singh,Radiology,25,OPD,Unavailable
42318,Dr. Patel,Neurology,24,OPD,Unavailable
42319,Dr. Singh,Orthopedics,9,OPD,Available
42320,Dr. Reddy,Cardiology,14,Surgery,Unavailable
42321,Dr. Reddy,Cardiology,30,OPD,Unavailable
42322,Dr. Gupta,Orthopedics,28,OPD,Unavailable
42323,Dr. Khan,Orthopedics,10,Emergency,Unavailable
42324,Dr. Iyer,Dermatology,34,Surgery,Available
42325,Dr. Patel,Cardiology,34,Emergency,Unavailable
42326,Dr. Khan,Dermatology,14,Emergency,Available
42327,Dr. Gupta,Orthopedics,34,General,Available
42328,Dr. Reddy,Dermatology,33,Surgery,Available
42329,Dr. Khan,Orthopedics,31,OPD,Unavailable
42330,Dr. Joshi,Neurology,6,Emergency,Unavailable
42331,Dr. Sharma,Dermatology,35,OPD,Unavailable
42332,Dr. Mehta,Neurology,15,Surgery,Available
42333,Dr. Khan,Dermatology,28,OPD,Available
42334,Dr. Patel,Cardiology,27,Emergency,Available
42335,Dr. Singh,Radiology,29,Emergency,Unavailable
42336,Dr. Singh,Neurology,37,Surgery,Available
42337,Dr. Joshi,Neurology,39,General,Unavailable
42338,Dr. Iyer,Pediatrics,4,OPD,Available
42339,Dr. Reddy,Dermatology,33,OPD,Unavailable
42340,Dr. Patel,Psychiatry,19,OPD,Unavailable
42341,Dr. Das,Pediatrics,16,Surgery,Available
42342,Dr. Iyer,Pediatrics,29,General,Available
42343,Dr. Sharma,Radiology,32,General,Unavailable
42344,Dr. Singh,Neurology,6,General,Unavailable
42345,Dr. Mehta,Cardiology,19,General,Unavailable
42346,Dr. Das,Orthopedics,7,Surgery,Unavailable
42347,Dr. Mehta,Cardiology,12,Surgery,Available
42348,Dr. Das,Cardiology,14,,Available
42349,Dr. Das,Psychiatry,9,OPD,Unavailable
42350,Dr. Sharma,Cardiology,2,Surgery,Available
42351,Dr. Sharma,Pediatrics,33,OPD,Available
42352,Dr. Patel,Psychiatry,5,OPD,Available
42353,Dr. Reddy,Orthopedics,24,Surgery,Unavailable
42354,Dr. Mehta,Dermatology,25,General,Available
42355,Dr. Singh,Neurology,0,Surgery,Unavailable
42356,Dr. Mehta,Radiology,21,OPD,Available
42357,Dr. Mehta,Dermatology,12,Surgery,Unavailable
42358,Dr. Joshi,Neurology,37,Surgery,Available
42359,Dr. Gupta,Pediatrics,25,Emergency,Available
42360,Dr. Patel,Radiology,8,Surgery,Available
42361,Dr. Das,Pediatrics,38,General,Unavailable
42362,Dr. Sharma,Dermatology,12,Emergency,Unavailable
42363,Dr. Singh,Cardiology,30,General,Available
42364,Dr. Khan,Psychiatry,35,OPD,Available
42365,Dr. Gupta,Psychiatry,34,OPD,Available
42366,Dr. Gupta,Cardiology,25,OPD,Available
42367,Dr. Sharma,Pediatrics,39,OPD,Available
42368,Dr. Reddy,Orthopedics,8,OPD,Unavailable
42369,Dr. Patel,Radiology,35,Surgery,Available
42370,Dr. Singh,Dermatology,34,Emergency,Available
42371,Dr. Patel,Psychiatry,8,Surgery,Unavailable
42372,Dr. Das,Pediatrics,29,General,Unavailable
42373,Dr. Joshi,Orthopedics,20,Surgery,Unavailable
42374,Dr. Sharma,Neurology,25,General,Unavailable
42375,Dr. Mehta,Neurology,19,General,Available
42376,Dr. Sharma,Pediatrics,19,Emergency,Unavailable
42377,Dr. Sharma,Dermatology,1,Surgery,Unavailable
42378,Dr. Das,Orthopedics,35,,Available
42379,Dr. Reddy,Dermatology,24,OPD,Unavailable
42380,Dr. Khan,Dermatology,21,OPD,Unavailable
42381,Dr. Iyer,Radiology,20,OPD,Available
42382,Dr. Khan,Neurology,0,General,Unavailable
42383,Dr. Singh,Neurology,5,Surgery,Available
42384,Dr. Gupta,Pediatrics,11,General,Unavailable
42385,Dr. Gupta,Neurology,35,OPD,Available
42386,Dr. Singh,Cardiology,34,General,Available
42387,Dr. Singh,Neurology,27,Surgery,Available
42388,Dr. Singh,Psychiatry,9,OPD,Unavailable
42389,Dr. Patel,Dermatology,37,OPD,Available
42390,Dr. Joshi,Cardiology,30,Surgery,Available
42391,Dr. Singh,Neurology,28,General,Available
42392,Dr. Patel,Radiology,37,General,Available
42393,Dr. Singh,Neurology,4,Emergency,Available
42394,Dr. Khan,Psychiatry,21,Emergency,Available
42395,Dr. Mehta,Pediatrics,38,,Available
42396,Dr. Khan,Orthopedics,21,Emergency,Unavailable
42397,Dr. Singh,Dermatology,21,Surgery,Available
42398,Dr. Mehta,Orthopedics,36,General,Unavailable
42399,Dr. Sharma,Orthopedics,31,OPD,Unavailable
42400,Dr. Mehta,Cardiology,17,General,Unavailable
42401,Dr. Iyer,Pediatrics,32,General,Unavailable
42402,Dr. Singh,Orthopedics,5,OPD,Unavailable
42403,Dr. Das,Cardiology,10,Emergency,Available
42404,Dr. Iyer,Psychiatry,22,OPD,Unavailable
42405,Dr. Joshi,Psychiatry,5,Emergency,Available
42406,Dr. Gupta,Cardiology,19,OPD,Available
42407,Dr. Joshi,Neurology,20,General,Unavailable
42408,Dr. Mehta,Dermatology,29,General,Unavailable
42409,Dr. Iyer,Orthopedics,23,Emergency,Available
42410,Dr. Joshi,Orthopedics,28,Emergency,Unavailable
42411,Dr. Reddy,Psychiatry,10,Emergency,Unavailable
42412,Dr. Reddy,Pediatrics,17,OPD,Unavailable
42413,Dr. Joshi,Radiology,39,Surgery,Available
42414,Dr. Gupta,Radiology,18,General,Unavailable
42415,Dr. Iyer,Pediatrics,27,Surgery,Unavailable
42416,Dr. Mehta,Psychiatry,37,Surgery,Available
42417,Dr. Reddy,Psychiatry,18,General,Unavailable
42418,Dr. Gupta,Radiology,29,General,Unavailable
42419,Dr. Reddy,Pediatrics,13,OPD,Unavailable
42420,Dr. Sharma,Neurology,22,OPD,Unavailable
42421,Dr. Singh,Cardiology,30,Emergency,Available
42422,Dr. Patel,Orthopedics,23,General,Unavailable
42423,Dr. Sharma,Cardiology,29,General,Available
42424,Dr. Reddy,Neurology,39,OPD,Unavailable
42425,Dr. Joshi,Dermatology,30,Surgery,Available
42426,Dr. Patel,Pediatrics,25,OPD,Unavailable
42427,Dr. Khan,Psychiatry,14,OPD,Unavailable
42428,Dr. Singh,Radiology,0,General,Available
42429,Dr. Patel,Dermatology,36,Surgery,Unavailable
42430,Dr. Gupta,Dermatology,25,Emergency,Unavailable
42431,Dr. Khan,Cardiology,26,General,Unavailable
42432,Dr. Sharma,Psychiatry,27,Surgery,Unavailable
42433,Dr. Mehta,Dermatology,2,Emergency,Available
42434,Dr. Sharma,Neurology,31,OPD,Available
42435,Dr. Joshi,Radiology,28,Surgery,Unavailable
42436,Dr. Joshi,Cardiology,3,Emergency,Unavailable
42437,Dr. Reddy,Neurology,29,OPD,Available
42438,Dr. Singh,Radiology,3,OPD,Available
42439,Dr. Patel,Psychiatry,13,General,Available
42440,Dr. Das,Cardiology,29,General,Unavailable
42441,Dr. Singh,Radiology,27,,Unavailable
42442,Dr. Das,Radiology,38,General,Unavailable
42443,Dr. Reddy,Radiology,30,,Available
42444,Dr. Das,Psychiatry,17,OPD,Unavailable
42445,Dr. Singh,Dermatology,5,General,Available
42446,Dr. Iyer,Radiology,17,Emergency,Unavailable
42447,Dr. Patel,Cardiology,33,General,Unavailable
42448,Dr. Singh,Orthopedics,12,OPD,Unavailable
42449,Dr. Singh,Pediatrics,31,,Available
42450,Dr. Sharma,Psychiatry,0,Surgery,Available
42451,Dr. Khan,Dermatology,11,Surgery,Available
42452,Dr. Patel,Radiology,24,General,Unavailable
42453,Dr. Das,Cardiology,0,OPD,Available
42454,Dr. Gupta,Pediatrics,23,Surgery,Available
42455,Dr. Gupta,Psychiatry,23,Surgery,Unavailable
